,0
148033,449323
148034,449324
148035,449325
148036,449326
148037,449327
148038,449331
148039,449333
148040,449340
148041,449345
148042,449348
148043,449349
148044,449352
148045,449356
148046,449361
148047,449366
148048,449367
148049,449368
148050,449369
148051,449370
148052,449373
148053,449374
148054,449376
148055,449379
148056,449383
148057,449385
148058,449388
148059,449392
148060,449394
148061,449396
148062,449398
148063,449401
148064,449404
148065,449405
148066,449406
148067,449407
148068,449408
148069,449412
148070,449414
148071,449415
148072,449417
148073,449418
148074,449421
148075,449423
148076,449426
148077,449428
148078,449430
148079,449431
148080,449435
148081,449439
148082,449441
148083,449442
148084,449446
148085,449447
148086,449452
148087,449460
148088,449463
148089,449464
148090,449466
148091,449468
148092,449473
148093,449476
148094,449483
148095,449492
148096,449500
148097,449501
148098,449502
148099,449503
148100,449509
148101,449510
148102,449512
148103,449513
148104,449514
148105,449516
148106,449517
148107,449521
148108,449522
148109,449526
148110,449532
148111,449542
148112,449543
148113,449545
148114,449547
148115,449550
148116,449552
148117,449559
148118,449561
148119,449562
148120,449566
148121,449567
148122,449571
148123,449572
148124,449573
148125,449576
148126,449580
148127,449581
148128,449584
148129,449587
148130,449588
148131,449589
148132,449592
148133,449594
148134,449596
148135,449600
148136,449602
148137,449603
148138,449605
148139,449606
148140,449607
148141,449609
148142,449613
148143,449614
148144,449615
148145,449616
148146,449618
148147,449621
148148,449623
148149,449625
148150,449626
148151,449633
148152,449634
148153,449635
148154,449639
148155,449640
148156,449644
148157,449645
148158,449647
148159,449651
148160,449652
148161,449656
148162,449658
148163,449661
148164,449663
148165,449665
148166,449666
148167,449669
148168,449672
148169,449675
148170,449679
148171,449682
148172,449688
148173,449697
148174,449702
148175,449705
148176,449709
148177,449712
148178,449715
148179,449719
148180,449730
148181,449734
148182,449735
148183,449736
148184,449739
148185,449740
148186,449742
148187,449746
148188,449755
148189,449757
148190,449760
148191,449761
148192,449762
148193,449765
148194,449769
148195,449771
148196,449772
148197,449776
148198,449784
148199,449785
148200,449789
148201,449790
148202,449796
148203,449802
148204,449803
148205,449807
148206,449808
148207,449809
148208,449811
148209,449822
148210,449825
148211,449826
148212,449828
148213,449829
148214,449832
148215,449834
148216,449836
148217,449838
148218,449839
148219,449841
148220,449847
148221,449848
148222,449851
148223,449856
148224,449858
148225,449860
148226,449861
148227,449862
148228,449865
148229,449866
148230,449867
148231,449869
148232,449878
148233,449885
148234,449887
148235,449892
148236,449893
148237,449894
148238,449896
148239,449898
148240,449902
148241,449905
148242,449908
148243,449913
148244,449914
148245,449918
148246,449925
148247,449928
148248,449929
148249,449930
148250,449939
148251,449942
148252,449946
148253,449947
148254,449952
148255,449955
148256,449958
148257,449960
148258,449972
148259,449975
148260,449982
148261,449984
148262,449990
148263,449991
148264,449992
148265,449996
148266,449997
148267,449998
148268,450001
148269,450003
148270,450004
148271,450007
148272,450008
148273,450016
148274,450018
148275,450020
148276,450021
148277,450023
148278,450025
148279,450026
148280,450028
148281,450030
148282,450035
148283,450037
148284,450038
148285,450043
148286,450045
148287,450046
148288,450048
148289,450051
148290,450052
148291,450056
148292,450064
148293,450067
148294,450068
148295,450070
148296,450071
148297,450072
148298,450074
148299,450075
148300,450079
148301,450081
148302,450082
148303,450084
148304,450086
148305,450087
148306,450090
148307,450091
148308,450092
148309,450093
148310,450095
148311,450100
148312,450102
148313,450111
148314,450117
148315,450122
148316,450123
148317,450124
148318,450130
148319,450131
148320,450136
148321,450137
148322,450138
148323,450139
148324,450145
148325,450147
148326,450149
148327,450150
148328,450153
148329,450158
148330,450163
148331,450164
148332,450165
148333,450176
148334,450177
148335,450178
148336,450180
148337,450184
148338,450187
148339,450190
148340,450193
148341,450195
148342,450196
148343,450198
148344,450209
148345,450210
148346,450216
148347,450225
148348,450226
148349,450231
148350,450241
148351,450246
148352,450247
148353,450263
148354,450272
148355,450273
148356,450278
148357,450281
148358,450282
148359,450284
148360,450288
148361,450289
148362,450290
148363,450294
148364,450299
148365,450308
148366,450315
148367,450318
148368,450320
148369,450321
148370,450328
148371,450329
148372,450331
148373,450333
148374,450335
148375,450339
148376,450340
148377,450343
148378,450345
148379,450347
148380,450352
148381,450355
148382,450356
148383,450357
148384,450360
148385,450365
148386,450370
148387,450373
148388,450375
148389,450380
148390,450384
148391,450386
148392,450391
148393,450392
148394,450393
148395,450395
148396,450396
148397,450399
148398,450400
148399,450405
148400,450409
148401,450412
148402,450413
148403,450418
148404,450419
148405,450422
148406,450426
148407,450427
148408,450428
148409,450430
148410,450435
148411,450438
148412,450440
148413,450442
148414,450443
148415,450445
148416,450446
148417,450450
148418,450454
148419,450455
148420,450457
148421,450460
148422,450463
148423,450465
148424,450466
148425,450467
148426,450486
148427,450488
148428,450489
148429,450490
148430,450492
148431,450499
148432,450500
148433,450501
148434,450505
148435,450507
148436,450508
148437,450515
148438,450520
148439,450521
148440,450522
148441,450523
148442,450529
148443,450532
148444,450533
148445,450534
148446,450535
148447,450537
148448,450541
148449,450547
148450,450549
148451,450551
148452,450554
148453,450555
148454,450557
148455,450559
148456,450560
148457,450562
148458,450565
148459,450568
148460,450578
148461,450582
148462,450585
148463,450590
148464,450596
148465,450597
148466,450598
148467,450599
148468,450604
148469,450605
148470,450615
148471,450617
148472,450618
148473,450629
148474,450632
148475,450633
148476,450634
148477,450640
148478,450642
148479,450646
148480,450648
148481,450651
148482,450655
148483,450658
148484,450660
148485,450661
148486,450669
148487,450672
148488,450676
148489,450678
148490,450679
148491,450681
148492,450684
148493,450688
148494,450692
148495,450693
148496,450695
148497,450700
148498,450701
148499,450707
148500,450711
148501,450715
148502,450716
148503,450718
148504,450719
148505,450722
148506,450724
148507,450727
148508,450729
148509,450734
148510,450735
148511,450737
148512,450745
148513,450746
148514,450747
148515,450748
148516,450749
148517,450750
148518,450752
148519,450754
148520,450755
148521,450758
148522,450760
148523,450763
148524,450766
148525,450768
148526,450769
148527,450772
148528,450774
148529,450779
148530,450780
148531,450782
148532,450784
148533,450786
148534,450791
148535,450793
148536,450795
148537,450796
148538,450797
148539,450802
148540,450807
148541,450810
148542,450812
148543,450814
148544,450815
148545,450822
148546,450824
148547,450825
148548,450829
148549,450831
148550,450833
148551,450836
148552,450842
148553,450844
148554,450849
148555,450850
148556,450852
148557,450862
148558,450871
148559,450874
148560,450885
148561,450886
148562,450888
148563,450889
148564,450890
148565,450892
148566,450905
148567,450915
148568,450920
148569,450924
148570,450929
148571,450930
148572,450931
148573,450933
148574,450937
148575,450946
148576,450947
148577,450949
148578,450957
148579,450964
148580,450968
148581,450969
148582,450970
148583,450978
148584,450980
148585,450991
148586,450992
148587,450994
148588,450996
148589,450997
148590,451003
148591,451005
148592,451006
148593,451010
148594,451011
148595,451013
148596,451014
148597,451016
148598,451017
148599,451018
148600,451020
148601,451025
148602,451026
148603,451029
148604,451031
148605,451038
148606,451039
148607,451040
148608,451046
148609,451049
148610,451051
148611,451055
148612,451060
148613,451061
148614,451063
148615,451068
148616,451073
148617,451074
148618,451078
148619,451084
148620,451085
148621,451086
148622,451092
148623,451094
148624,451096
148625,451099
148626,451100
148627,451101
148628,451108
148629,451109
148630,451110
148631,451111
148632,451112
148633,451114
148634,451116
148635,451124
148636,451126
148637,451128
148638,451132
148639,451134
148640,451139
148641,451142
148642,451143
148643,451146
148644,451149
148645,451150
148646,451154
148647,451158
148648,451159
148649,451160
148650,451162
148651,451163
148652,451168
148653,451171
148654,451173
148655,451174
148656,451175
148657,451181
148658,451182
148659,451184
148660,451191
148661,451193
148662,451195
148663,451196
148664,451197
148665,451198
148666,451202
148667,451206
148668,451209
148669,451211
148670,451212
148671,451214
148672,451216
148673,451217
148674,451225
148675,451232
148676,451234
148677,451235
148678,451236
148679,451238
148680,451239
148681,451242
148682,451243
148683,451244
148684,451249
148685,451252
148686,451253
148687,451255
148688,451256
148689,451260
148690,451261
148691,451262
148692,451264
148693,451266
148694,451274
148695,451275
148696,451276
148697,451277
148698,451278
148699,451280
148700,451283
148701,451288
148702,451289
148703,451291
148704,451293
148705,451294
148706,451296
148707,451297
148708,451299
148709,451301
148710,451303
148711,451309
148712,451311
148713,451322
148714,451323
148715,451325
148716,451328
148717,451332
148718,451334
148719,451339
148720,451355
148721,451356
148722,451359
148723,451364
148724,451366
148725,451367
148726,451369
148727,451373
148728,451374
148729,451375
148730,451377
148731,451380
148732,451381
148733,451383
148734,451386
148735,451387
148736,451390
148737,451391
148738,451392
148739,451396
148740,451398
148741,451402
148742,451404
148743,451406
148744,451407
148745,451408
148746,451410
148747,451412
148748,451414
148749,451415
148750,451417
148751,451418
148752,451419
148753,451421
148754,451422
148755,451426
148756,451427
148757,451434
148758,451437
148759,451438
148760,451440
148761,451446
148762,451447
148763,451450
148764,451451
148765,451454
148766,451459
148767,451466
148768,451468
148769,451470
148770,451472
148771,451476
148772,451482
148773,451483
148774,451487
148775,451489
148776,451492
148777,451494
148778,451495
148779,451497
148780,451500
148781,451502
148782,451503
148783,451507
148784,451508
148785,451509
148786,451517
148787,451518
148788,451520
148789,451524
148790,451527
148791,451528
148792,451529
148793,451531
148794,451541
148795,451542
148796,451546
148797,451548
148798,451549
148799,451554
148800,451558
148801,451559
148802,451560
148803,451561
148804,451563
148805,451565
148806,451566
148807,451567
148808,451568
148809,451569
148810,451575
148811,451577
148812,451581
148813,451583
148814,451584
148815,451589
148816,451596
148817,451599
148818,451604
148819,451606
148820,451626
148821,451628
148822,451632
148823,451635
148824,451638
148825,451642
148826,451644
148827,451648
148828,451651
148829,451653
148830,451654
148831,451659
148832,451662
148833,451668
148834,451669
148835,451674
148836,451676
148837,451680
148838,451684
148839,451686
148840,451689
148841,451690
148842,451694
148843,451696
148844,451697
148845,451700
148846,451702
148847,451705
148848,451706
148849,451711
148850,451712
148851,451719
148852,451720
148853,451721
148854,451725
148855,451726
148856,451730
148857,451736
148858,451750
148859,451752
148860,451757
148861,451759
148862,451760
148863,451761
148864,451766
148865,451770
148866,451771
148867,451778
148868,451781
148869,451782
148870,451789
148871,451794
148872,451795
148873,451798
148874,451799
148875,451800
148876,451805
148877,451809
148878,451819
148879,451820
148880,451821
148881,451822
148882,451823
148883,451826
148884,451830
148885,451838
148886,451841
148887,451846
148888,451850
148889,451851
148890,451857
148891,451861
148892,451864
148893,451866
148894,451867
148895,451869
148896,451872
148897,451873
148898,451876
148899,451878
148900,451881
148901,451882
148902,451883
148903,451886
148904,451887
148905,451890
148906,451895
148907,451896
148908,451897
148909,451900
148910,451901
148911,451902
148912,451909
148913,451916
148914,451920
148915,451924
